x,y,strength
2.353533446816261,-1.1231282048333455,-0.2823619842529297
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.351925910170528,-1.1229753883018596,-0.28168153762817383
2.3515117213961365,-1.1231073946488754,-0.28148478269577026
2.350848467678099,-1.1232886911934237,-0.28117185831069946
2.348737538533877,-1.1238463586539127,-0.28016066551208496
2.344437911030431,-1.1249822387271298,-0.27802908420562744
2.3380862810991014,-1.1266602189395238,-0.2747039794921875
2.330152645249688,-1.128756135123493,-0.27026087045669556
2.3247323150224646,-1.130188083609827,-0.26704442501068115
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3229937424341753,-1.1306473815274483,-0.26598232984542847
2.3254051582368302,-1.130010331188487,-0.26745176315307617
2.3303240212447096,-1.1287108608345882,-0.27035999298095703
2.3358202855505663,-1.1272588520042524,-0.27346765995025635
2.3908214662447618,-1.1127285827881663,-0.2957279086112976
2.3952486390627605,-1.1115590076608737,-0.2967892289161682
2.3952486390627605,-1.1115590076608737,-0.2967892289161682
2.3966480289241487,-1.1111893153894061,-0.29710137844085693
2.398749455498019,-1.1106341583278525,-0.297549307346344
2.40007826400704,-1.110283112311585,-0.29781901836395264
2.4127310898610537,-1.106940475595743,-0.2998814582824707
2.4194139259837777,-1.1051749969866553,-0.3005977272987366
2.4229665474209767,-1.104236461754251,-0.30087292194366455
2.425800878718845,-1.1034876851591706,-0.3010399341583252
2.430640683327092,-1.1022091005356498,-0.30121761560440063
2.4357233114743138,-1.100866366536629,-0.3012580871582031
2.463144548024243,-1.0936221956973928,-0.29891449213027954
2.4673793321298745,-1.0925034460205643,-0.2981715202331543
2.4689637974380325,-1.0920848603247573,-0.29786741733551025
2.472791460208377,-1.091073664386424,-0.29707545042037964
2.4740358521076495,-1.0907449196380654,-0.2968001961708069
2.5061737477262294,-1.0822546968922524,-0.2867817282676697
2.5088303109417085,-1.0815528832543766,-0.28571003675460815
2.511850337020521,-1.0807550496186091,-0.2844477593898773
2.519556209509039,-1.0787193041966057,-0.2810186743736267
2.534110211584098,-1.0748744127660406,-0.2737525999546051
2.5385228838682776,-1.0737086684048789,-0.2713521122932434
2.5445470132857158,-1.0721172076194352,-0.26793283224105835
2.5445470132857158,-1.0721172076194352,-0.26793283224105835
2.5452106212015257,-1.071941894988889,-0.267546147108078
2.5467860370115716,-1.071525699998921,-0.2666204571723938
2.549271351142467,-1.070869127122618,-0.26513808965682983
2.5528981884325006,-1.0699109854688937,-0.26292723417282104
2.555841044487155,-1.0691335386905043,-0.2610921263694763
2.5832672165808925,-1.061888063974163,-0.24233005940914154
2.5879335564662957,-1.0606553054418388,-0.23886123299598694
2.5914880732554204,-1.0597162694933882,-0.23616927862167358
2.5914880732554204,-1.0597162694933882,-0.23616927862167358
2.6979096544377072,-1.0316017053065256,-0.1422300934791565
2.6982332409087344,-1.031516219895497,-0.1419248878955841
2.6982332409087344,-1.031516219895497,-0.1419248878955841
2.6982332409087344,-1.031516219895497,-0.1419248878955841
2.6970195613824903,-1.031836851017153,-0.14307114481925964
2.693527578073517,-1.0327593668056698,-0.14636874198913574
2.689139551859027,-1.0339186001424647,-0.1505087912082672
2.684972407089565,-1.0350194807889974,-0.1544346809387207
2.6778778467378044,-1.0368937291338467,-0.1610986590385437
2.6730830621072794,-1.038160420332751,-0.1655837595462799
2.6658825528497925,-1.0400626583698926,-0.17228169739246368
2.6531256452045504,-1.0434327915217738,-0.1840064376592636
2.636460946203527,-1.0478352890651668,-0.19895467162132263
2.636460946203527,-1.0478352890651668,-0.19895467162132263
2.636460946203527,-1.0478352890651668,-0.19895467162132263
2.1851316732333763,-1.167067926593778,-0.14444172382354736
2.1695238722341945,-1.171191211721967,-0.12759947776794434
2.1254251985661936,-1.1828412452736283,-0.0789254903793335
2.1177329292096303,-1.1848733970060603,-0.07038015127182007
2.1133415714150128,-1.186033510483164,-0.06550472974777222
2.1133415714150128,-1.186033510483164,-0.06550472974777222
2.1133415714150128,-1.186033510483164,-0.06550472974777222
2.1133415714150128,-1.186033510483164,-0.06550472974777222
2.1124496805545174,-1.1862691311398625,-0.06451529264450073
2.1100379291985667,-1.186906270125643,-0.061840713024139404
2.1059564322292643,-1.1879845242471017,-0.057317376136779785
2.101907592873526,-1.189054150846186,-0.05283772945404053
2.097557180537341,-1.190203447309424,-0.048032402992248535
2.090097602508771,-1.1921741264044088,-0.039816200733184814
2.0837386244216702,-1.1938540478602497,-0.032840609550476074
2.076540988883112,-1.195755526715331,-0.024979889392852783
2.0696462885663776,-1.1975769758279127,-0.0174902081489563
2.0636767198388144,-1.1991540227134638,-0.01103895902633667
2.0422721808078403,-1.20480869613394,0.011810362339019775
1.9661368903567198,-1.2249221964831503,0.08965426683425903
1.9578749128425281,-1.227104854310187,0.09782922267913818
1.9532055098541246,-1.228338422056253,0.10242456197738647
1.9499421138461872,-1.2292005494134397,0.10562431812286377
1.8693656536125316,-1.2504873226226159,0.18056532740592957
1.8693656536125316,-1.2504873226226159,0.18056532740592957
1.8693656536125316,-1.2504873226226159,0.18056532740592957
1.8693656536125316,-1.2504873226226159,0.18056532740592957
1.8693656536125316,-1.2504873226226159,0.18056532740592957
1.2861616230136632,-1.404558771008856,0.21807309985160828
1.281392561270632,-1.4058186667085442,0.21720290184020996
1.2792103225809535,-1.4063951727990422,0.21682223677635193
1.2792103225809535,-1.4063951727990422,0.21682223677635193
1.2792103225809535,-1.4063951727990422,0.21682223677635193
1.277330542303766,-1.4068917751110268,0.2165033519268036
1.273014191386332,-1.408032073193174,0.21580281853675842
1.2669629909832336,-1.409630685619812,0.2148960828781128
1.2592808227738768,-1.4116601688206516,0.21387402713298798
1.25357670736926,-1.4131670879707972,0.21321019530296326
1.2385369377159525,-1.4171403099862574,0.21185627579689026
1.22324444389556,-1.4211802969354663,0.21107882261276245
1.2110180845634464,-1.4244102692812595,0.21089616417884827
1.187735331753231,-1.4305611311746609,0.211622953414917
1.187735331753231,-1.4305611311746609,0.211622953414917
1.187735331753231,-1.4305611311746609,0.211622953414917
0.6881856720127473,-1.5625326807163131,0.3636079728603363
0.6808382553223733,-1.5644737289121233,0.3652130365371704
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6803173224784204,-1.5646113494935472,0.3653237223625183
0.6817539902596149,-1.5645600330042178,0.3651524484157562
0.6840298223176469,-1.5644787423168018,0.3648671507835388
0.6889515666951821,-1.5643029420057364,0.36419206857681274
0.6935212010958283,-1.5641397187483976,0.36349523067474365
0.7077659297261981,-1.563630909770895,0.36089888215065
0.7150016917048123,-1.5633724548189387,0.35934045910835266
0.8030223073126643,-1.560228437085171,0.32916826009750366
0.8699646954278999,-1.55783731480181,0.29596710205078125
0.8801768045461613,-1.557472547389707,0.2904190421104431
0.8864458970357678,-1.5572486210080767,0.28696879744529724
0.8921946885834806,-1.5570432793111466,0.2837785482406616
0.8942099701225863,-1.5569712952554373,0.28265464305877686
0.8942099701225863,-1.5569712952554373,0.28265464305877686
0.8942099701225863,-1.5569712952554373,0.28265464305877686
0.8942099701225863,-1.5569712952554373,0.28265464305877686
0.8952872613318672,-1.5569328153761157,0.2820526957511902
0.8971656769610732,-1.5568657200484037,0.28100132942199707
0.9014297076751258,-1.5567134126816609,0.27860674262046814
0.9056599313815539,-1.5565623128710202,0.2762206792831421
0.9106546769802002,-1.5563839050215709,0.2733910083770752
0.9162748653438086,-1.5561831569154565,0.2701929211616516
0.9251524721945298,-1.555866056731831,0.26511508226394653
0.9278589316457343,-1.5557693844187421,0.2635614573955536
0.9546761662116191,-1.5548114967640887,0.2480783611536026
0.9623707535731848,-1.5545366529794624,0.24361932277679443
0.987662198109389,-1.5536332651812141,0.2289671003818512
0.9912693785007967,-1.5535044199210308,0.22688095271587372
1.0003549073182705,-1.5531798929505531,0.22163313627243042
1.0124147331080362,-1.5527491267500746,0.21468061208724976
1.0200214451609286,-1.5524774217929482,0.21029865741729736
1.1351889677483826,-1.5483637408005064,0.1443014144897461
1.1420665164315493,-1.548118080907362,0.1404860019683838
1.1478043574895873,-1.5479131303521378,0.1373288929462433
1.1586357119922461,-1.5475262440482656,0.13144207000732422
1.1656179977379364,-1.5472768430408415,0.12770402431488037
1.170137044786421,-1.5471154267185168,0.12531086802482605
1.1723161004265252,-1.5470375927982694,0.12416476011276245
1.1723161004265252,-1.5470375927982694,0.12416476011276245
1.1723161004265252,-1.5470375927982694,0.12416476011276245
1.170690934699817,-1.5470956422657696,0.1250191181898117
1.1661087734221802,-1.5472593129719603,0.1274430751800537
1.1607805829454207,-1.5474496311744874,0.13028880953788757
1.155512921135254,-1.5476377873471328,0.13312877714633942
1.1517180495323995,-1.5477733367696669,0.1351902037858963
0.9896835925108645,-1.5535610627795233,0.22779785096645355
0.9739070536088751,-1.5541245866510935,0.23693238198757172
0.9692096827203295,-1.5542923725416338,0.2396550178527832
0.9542786588033023,-1.5548256953734985,0.24830859899520874
0.8941231273664397,-1.5569743972010832,0.2827030420303345
0.8853583008080331,-1.5572874689734484,0.287569522857666
0.8798446211749996,-1.5574844126828835,0.2906009256839752
0.8794999531200223,-1.55749672391781,0.2907896041870117
0.8794999531200223,-1.55749672391781,0.2907896041870117
0.8794999531200223,-1.55749672391781,0.2907896041870117
0.8783427387476413,-1.5575380585810976,0.29142218828201294
0.8757995135648393,-1.557628900311986,0.2928085923194885
0.8737667983483178,-1.5577015070830738,0.2939125895500183
0.870094454655358,-1.557832679918158,0.2958972156047821
0.870094454655358,-1.557832679918158,0.2958972156047821
0.870094454655358,-1.557832679918158,0.2958972156047821
0.870094454655358,-1.557832679918158,0.2958972156047821
0.5785881545406175,-1.568245024466496,0.35909304022789
0.5622003804736097,-1.5688303811119573,0.35458263754844666
0.5531430451333895,-1.5691539010366213,0.3516724705696106
0.5513860418517166,-1.5692166596237742,0.3510737419128418
0.5513860418517166,-1.5692166596237742,0.3510737419128418
0.5513860418517166,-1.5692166596237742,0.3510737419128418
0.5375446717718456,-1.5697110609942968,0.3459738492965698
0.5100193831734056,-1.5706942397062718,0.3338549733161926
0.508860464074682,-1.5707356352608612,0.33328869938850403
0.508860464074682,-1.5707356352608612,0.33328869938850403
0.5067711966506921,-1.5708102620262643,0.33225658535957336
0.4984883120018167,-1.5711061192642872,0.32802462577819824
0.4954661765770085,-1.5712140672410633,0.3264256715774536
0.43776679164825527,-1.5732750377102054,0.29071733355522156
0.43323355267948377,-1.5734369609552405,0.2875343859195709
0.43266221281045963,-1.5734573687048095,0.2871297597885132
0.43266221281045963,-1.5734573687048095,0.2871297597885132
0.43103538867970403,-1.5735154774090203,0.28597354888916016
0.427221232588369,-1.5736517156562502,0.28323858976364136
0.421986005058828,-1.573838713305375,0.2794315814971924
0.41876239069562243,-1.5739538579297878,0.2770576477050781
0.41432055324169276,-1.5741125163943899,0.2737507224082947
0.3950378308554095,-1.5748012780068728,0.25894832611083984
0.3899546926419711,-1.5749828431615343,0.2549360990524292
0.3858149262735107,-1.5751307119168958,0.25163787603378296
0.38327229175661043,-1.575221532549726,0.24959911406040192
0.38327229175661043,-1.575221532549726,0.24959911406040192
0.3819122415581278,-1.575270112327467,0.24850459396839142
0.37864357477728655,-1.5753868661839787,0.24586357176303864
0.37355806497465854,-1.5755685160496868,0.24172542989253998
0.3671422972931319,-1.575797681538103,0.23645786941051483
0.3582795751354558,-1.576114250053794,0.22910451889038086
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.29363716672995044,-1.5784232191171985,0.17408588528633118
0.3755871677375684,-1.5754960383122139,0.24338065087795258
0.3755871677375684,-1.5754960383122139,0.24338065087795258
0.3755871677375684,-1.5754960383122139,0.24338065087795258
0.3730185676476675,-1.5755877864121088,0.2412843555212021
0.36699436699418675,-1.5758029654761896,0.23633578419685364
0.3638592756286077,-1.5759149481382317,0.23374375700950623
0.26885167063155535,-1.5793085348893665,0.15311169624328613
0.25474898750395186,-1.5798122701284432,0.14140617847442627
0.24596962591584348,-1.5801258610790807,0.13423481583595276
0.24596962591584348,-1.5801258610790807,0.13423481583595276
0.2431521399152911,-1.5802264991612982,0.13195504248142242
0.23705139651650006,-1.5804444122638426,0.12705734372138977
0.23397654104687401,-1.5805542433535085,0.12461000680923462
0.1192580717318148,-1.5846518845643371,0.04757726937532425
0.1192580717318148,-1.5846518845643371,0.04757726937532425
0.1192580717318148,-1.5846518845643371,0.04757726937532425
0.1192580717318148,-1.5846518845643371,0.04757726937532425
0.11825808735496753,-1.5846876031126862,0.04705063998699188
0.11568782513443651,-1.584779410582402,0.045709140598773956
0.11216978194713234,-1.5849050719413083,0.04390133172273636
0.10772004452427952,-1.5850640125857407,0.04166146367788315
0.10231516355594952,-1.5852570701040958,0.0390101820230484
0.09518310590400407,-1.5855118208301742,0.03562650829553604
0.09025444757654252,-1.5856878681013526,0.03336302191019058
0.06949428798066598,-1.5864294024507155,0.02446499466896057
0.06769546153546227,-1.5864936549238962,0.02373962104320526
0.06769546153546227,-1.5864936549238962,0.02373962104320526
0.06769546153546227,-1.5864936549238962,0.02373962104320526
0.06575326002781723,-1.5865630286261865,0.022964071482419968
0.06350554536192457,-1.586643314985481,0.022076256573200226
0.061499755128174426,-1.5867149600202446,0.021292604506015778
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04797042640283228,-1.5871982155524254,0.01620466634631157
0.04740372937981426,-1.5862787155037263,0.015840616077184677
0.04572372906336831,-1.5835528138136845,0.014785658568143845
0.042973269661459375,-1.5790900277899795,0.013136887922883034
0.03943820734862344,-1.5733541762912442,0.011161139234900475
0.03943820734862344,-1.5733541762912442,0.011161139234900475
-0.1008263935763602,-1.345766413972661,0.04685419797897339
-0.10452989243913897,-1.3397572640276936,0.049885302782058716
-0.10699148196457939,-1.3357631867755047,0.05192255973815918
-0.10731478914659967,-1.3352386014017732,0.05219067633152008
-0.10731478914659967,-1.3352386014017732,0.05219067633152008
-0.10731478914659967,-1.3352386014017732,0.05219067633152008
-0.10731478914659967,-1.3352386014017732,0.05219067633152008
-0.10731478914659967,-1.3352386014017732,0.05219067633152008
-0.10845903127866269,-1.3333819996314795,0.05314368009567261
-0.11083940769683556,-1.3295196955368234,0.05513580143451691
-0.11449641846362774,-1.3235859753273007,0.05821959674358368
-0.11783337970618932,-1.3181715547455561,0.061051979660987854
-0.14520276795746517,-1.2737630740094383,0.08440019190311432
-0.1494816771717531,-1.2668202861155422,0.08797439932823181
-0.1530208853632924,-1.2610777076789286,0.09089541435241699
-0.1554881614794236,-1.2570744035908736,0.09291020035743713
-0.15691614909164445,-1.2547574076906907,0.09406772255897522
-0.15777138706306373,-1.2533697325760742,0.09475767612457275
-0.15813190519038353,-1.2527847702025963,0.09504750370979309
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
-0.15816786964105045,-1.2527264157154603,0.09507665038108826
